url,titol,descripcio,preu_eur,ubicacio,superficie_construida_m2,superficie_util_m2,habitacions,banys,planta,antiguitat_anys,referencia,moblat,armaris_empotrats,calefaccio,cuina_equipada,ascensor,terrassa,data_extraccio
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-64181408753_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 1.600 €/mes,"Alquiler temporal (más de 32 días, máximo 11 meses) - disponible ahora ¡bienvenido a este moderno apartamento en sant gervasi con terraza y jardín privado! con una superficie de 65 m², este loft de estilo industrial se encuentra en un edificio con ascensor. Sus grandes ventanales permiten la entr...",1600,sant gervasi galvany 3 0/,65 m²,65 m²,2,1,1ª,Menos de 5 años,107744814-M.C.B..16May,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-64195415157_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 1.850 €/mes,"Estudio disponible desde hoy - solo uso vacacional - no se permite empadronamiento ¡disponible desde hoy! alquiler temporal bienvenido a este encantador estudio con una amplia terraza privada en sant gervasi. Con aproximadamente 65 m² y un diseño moderno y acogedor, este apartamento es ideal para...",1850,sant gervasi galvany 7 0/,55 m²,55 m²,1,1,2ª,Menos de 5 años,104075977-May-MC.1.2,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-63431185688_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 3.000 €/mes,"Alquiler de temporada para uso vacacional, recreativo o de ocio. Descubra este moderno apartamento de 90 m², ideal para una estancia cómoda en el corazón de barcelona. Ubicado en un edificio con ascensor, está perfectamente situado a pocos pasos de la estación de metro muntaner, lo que facilita s...",3000,sant gervasi galvany 8 0/,85 m²,85 m²,3,1,1ª,Entre 10 y 20 años,106748419-P18.1.3,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample-63358227822_106400/,Piso en alquiler en La Dreta de L'Eixample en La Dreta de l'Eixample por 15.200 €/mes,"La calidez catalana se une al encanto escandinavo en este apartamento totalmente amueblado en el eixample derecho. Este elegante apartamento se encuentra en la segunda planta (tercera real) y cuenta con dos acogedores dormitorios, dos modernos baños y balcones privados. Desde el pasillo se accede...",15200,la dreta de eixample 2 0/,170 m²,170 m²,2,2,2ª,Más de 50 años,111093239-111093239,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-64222530335_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 2.200 €/mes,"Disponible desde enero 2026 alquiler temporal - disponibilidad inmediata disponible solo para alquileres de más de 32 días con fines de ocio, vacaciones, recreativos o culturales, y siempre que se acompañen de la documentación correspondiente que acredite dicha finalidad. ¡bienvenido a este encan...",2200,sant gervasi galvany 5 0/,55 m²,55 m²,1,1,2ª,,110057792-May - MC .1 2,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-63364935525_106400/,Piso en alquiler en Sant Pere-Santa Caterina-La Ribera en Sant Pere-Santa Caterina-La Ribera por 2.960 €/mes,"Disponible a partir de noviembre de 2026 encanto moderno en el corazón de el born la historia: 'si no fuera porque nuestra hijas vive tan lejos de la familia, nunca pensaríamos en aquilar o vender este apartamento. Pasará mucho tiempo antes de que podamos llamar a otro lugar hogar, porque amamos ...",2960,sant pere santa caterina la ribera 5 0/,140 m²,140 m²,3,3,1ª,,109405502-109405502,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sarria_sant_gervasi_sarria08034-63402772290_106400/,Piso en alquiler en Sarrià en Sarrià por 5.800 €/mes,"Fantástico piso reformado con materiales de primera calidad, totalmente amueblado en zona exclusiva de pedralbes. Dispone de 182mts mas una sala diáfana de 80mts la en la planta baja de uso privativo con baño que puede ser usada como estudio, despacho. El piso se distribuye en un amplio salón com...",5800,sarria sant gervasi sarria 0 0/,262 m²,262 m²,4,3,5ª,,111273853-111273853,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08021-63387018500_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 4.000 €/mes,"**piso en alquiler en la milla de oro - avenida diagonal** ¡descubre este espectacular piso reformado en la codiciada milla de oro! ubicado en plena avenida diagonal, este luminoso hogar de 220 m² te ofrece un estilo de vida inigualable. Situado en una sexta planta, disfrutarás de vistas despejad...",4000,sant gervasi galvany 0 0/,220 m²,220 m²,5,3,6ª,,111274272-111274272,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08021-63406646798_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 3.700 €/mes,"Piso espectacular en alquiler en pleno turo park, luminoso piso de 210 m² que se encuentra en una planta alta, ofreciendo una luminosidad excepcional y vistas panorámicas de toda barcelona. Situado en el exclusivo barrio de turo park, este inmueble cuenta con 4 habitaciones amplias, incluyendo un...",3700,sant gervasi galvany 8 0/,210 m²,210 m²,5,3,4ª,,111226234-111226234,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-63344299581_106400/,Piso en alquiler en La Vila de Gràcia en La Vila de Gràcia por 4.000 €/mes,"Vivienda que solo admite estancias de temporada para finalidad de uso recreativo, turístico o de temporada de vacaciones, mínimo 32 noches, de acuerdo con el articulo 66 bis de la ley 18/2007, del derecho a la vivienda, ¡os damos la bienvenida al apartamento triplex en gràcia con piscina y terraz...",4000,la vila de gracia 1 0/,85 m²,85 m²,2,1,1ª,,105895409-2024.RYC.1.3,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-63426742623_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 3.500 €/mes,"El apartamento tiene aproximadamente 80 m² y se encuentra en un edificio con ascensor y cuenta con parking privado (150€ adicionales por mes). Transporte cercano al apartamento: metro: metro muntaner. Este apartamento en barcelona dispone de un salón comedor con salida a una bonita terraza, muy...",3500,sant gervasi galvany 3 0/,80 m²,80 m²,3,1,1ª,,30009804-PDM 18. 2.1.,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-63421152175_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 1.600 €/mes,"Para estancias temporales por motivo vacacional u ocio alquiler temporal (más de 32 días) ¡bienvenido a este encantador apartamento con zona de terraza y jardín compartidos, ubicado muy cerca de la clínica barraquer y de la avenida diagonal! con aproximadamente 55 m², este acogedor apartamento d...",1600,sant gervasi galvany 5 0/,55 m²,55 m²,1,1,Bajo,,105727604-May7 -MC.E.C,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sarria_sant_gervasi_sarria08034-63396098882_106400/,Piso en alquiler en Sarrià en Sarrià por 5.800 €/mes,"Fantástico piso reformado con materiales de primera calidad, totalmente amueblado en zona exclusiva de pedralbes. Dispone de 182mts mas una sala diáfana de 80mts la en la planta baja de uso privativo con baño que puede ser usada como estudio, despacho. El piso se distribuye en un amplio salón com...",5800,sarria sant gervasi sarria 2 0/,262 m²,262 m²,4,3,5ª,,110808699-110808699,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_gervasi_la_bonanova08022-63356613751_106400/,Piso en alquiler en Sant Gervasi-La Bonanova en Sant Gervasi-La Bonanova por 4.490 €/mes,"¡descubre el hogar de tus sueños en este espectacular piso en alquiler! situado en una excelente ubicación a solo unos pasos de la plaza kennedy, este amplio y luminoso apartamento de 172 m² ha sido totalmente reformado para ofrecerte el máximo confort. Con un recibidor acogedor que te da la bien...",4490,sant gervasi la bonanova 1 0/,172 m²,172 m²,3,4,6ª,,110810841-110810841,,,,,,,2026-05-26
https://www.pisos.com/alquilar/chalet-sarria_sant_gervasi_sarria-63393507913_106400/,Chalet en alquiler en Sarrià en Sarrià por 14.000 €/mes,Increíbles viviendas en el exclusivo barrio de sarrià que se alzan en la ladera hasta casi tocar el cielo. A solo unos minutos del centro de la ciudad. Un estilo impecable en la más absoluta intimidad. Las casas se integran perfectamente en su paisaje mediterráneo. La circunvalación b-20 (la rond...,14000,sarria sant gervasi sarria 3 0/,550 m²,550 m²,6,4,,Entre 5 y 10 años,96437704-Sauc,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08010-63433102844_106400/,Piso en alquiler en Sant Pere-Santa Caterina-La Ribera en Sant Pere-Santa Caterina-La Ribera por 7.500 €/mes,"Loft único en la frontera de el born y eixample escondido en un encantador callejón donde el carácter de el born se encuentra con la elegancia del eixample, este espectacular loft de 300 m² es una oportunidad única para vivir en una de las zonas más vibrantes de barcelona. Desde la entrada, se ac...",7500,sant pere santa caterina la ribera 4 0/,300 m²,300 m²,2,2,4ª,,111100975-111100975,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-63390048315_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 3.000 €/mes,"Disponible solo para alquileres de más de 32 días con fines de ocio, vacaciones, recreativos o culturales, y siempre que se acompañen de la documentación correspondiente que acredite dicha finalidad. El apartamento está ubicado en un edificio con ascensor, lo que ofrece un acceso fácil y cómodo. ...",3000,sant gervasi galvany 5 0/,85 m²,85 m²,3,1,1ª,,106743920-P18.1.2,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-63392794926_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 3.000 €/mes,"Alquiler de temporada para uso vacacional, recreativo o de ocio. Este moderno apartamento de 85 m², ubicado en un edificio con ascensor, se encuentra a pocos pasos de la estación de metro muntaner, lo que permite un acceso rápido al transporte público y a las principales atracciones de la ciudad....",3000,sant gervasi galvany 6 0/,85 m²,85 m²,3,1,2ª,,106748575-P18.2.1,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_nova_esquerra_de_eixample-63339012013_106400/,Piso en alquiler en La Nova Esquerra de L'Eixample en La Nova Esquerra de l'Eixample por 2.600 €/mes,"Vivienda que solo admite estancias de temporada para finalidad de uso recreativo, turístico o de temporada de vacaciones, mínimo 32 noches, de acuerdo con el articulo 66 bis de la ley 18/2007, del derecho a la vivienda, disponible 8 marzo 2.026 ¡descubre tu nuevo hogar en el corazón de barcelona!...",2600,la nova esquerra de eixample 3 0/,120 m²,120 m²,3,2,3ª,,106946423-Jul23 - MALLORCA,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-63391879936_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 2.000 €/mes,"Vivienda que solo admite estancias de temporada para finalidad de uso recreativo, turístico o de temporada de vacaciones, mínimo 32 noches, de acuerdo con el articulo 66 bis de la ley 18/2007, del derecho a la vivienda, disponible desde el 16 de junio de 2.026 ¡bienvenidos a nuestro apartamento c...",2000,sant gervasi galvany 6 0/,65 m²,65 m²,1,1,1ª,,106769634-Jun16MC.1.2-LD,,,,,,,2026-05-26
https://www.pisos.com/alquilar/atico-el_barri_gotic-63414908203_106400/,Ático en alquiler en El Barri Gòtic en El Barri Gòtic por 4.400 €/mes,"Disponible hasta octubre de 2026. Ubicado en la sexta planta de un edificio histórico con ascensor, este ático con una terraza privada de 80 m² es una oportunidad única en pleno centro de la ciudad. A pocos pasos de via laietana y junto a un hotel de cinco estrellas, disfruta de una ubicación pri...",4400,el barri gotic 3 0/,132 m²,132 m²,1,1,6ª,,111086826-111086826,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-64178929531_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 2.000 €/mes,"¡bienvenido a este apartamento con terraza/jardín común en sant gervasi, un barrio tranquilo y bien situado en barcelona! con una superficie de aproximadamente 55 m², el apartamento se encuentra en un edificio con ascensor, lo que ofrece fácil acceso y comodidad. Gracias a sus grandes ventanales,...",2000,sant gervasi galvany 1 0/,55 m²,55 m²,1,1,,,106770938-MC.A-23MAY,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-gracia_distrito-62567124057_106700/,Apartamento en alquiler en Vila de Gràcia en Gràcia por 3.700 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Gracia terrace está ubicado en la vila de gracia, junto al barrio del eixample y sagr...",3700,gracia distrito 7 0/,60 m²,60 m²,2,1,,,The Gracia Terrace,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-sant_marti-62561549362_106700/,Apartamento en alquiler en La Vila Olímpica del Poblenou en Sant Martí por 4.200 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Piso turistico luisa vila olimpica beach es un apartamento situado en la emblemática...",4200,sant marti 2 0/,140 m²,140 m²,3,2,,,Luisa Vila,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-la_font_de_la_guatlla08004-62554756191_106700/,Apartamento en alquiler en La Font de La Guatlla en La Font de la Guatlla por 3.800 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Piso temporal el apartamento está situado cerca de plaza españa, el centro de transpo...",3800,la font de la guatlla 1 0/,110 m²,110 m²,2,3,,,Phoenix Dúplex,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-ciutat_vella-62567487690_106700/,Apartamento en alquiler en Barri Gòtic en Ciutat Vella por 3.500 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Piso temporal **estancia minima es de 32 noches** ven a barcelona y disfruta de un e...",3500,ciutat vella 0 0/,40 m²,40 m²,1,1,,,Margarita,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital_eixample-62569651713_106700/,Apartamento en alquiler en Dreta de L'Eixample en Eixample por 3.700 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Piso temporal ven a barcelona y disfruta en new central place passeig de gracia, un a...",3700,eixample 3 0/,60 m²,60 m²,2,1,,,New Central,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital_eixample-62537577124_106700/,Apartamento en alquiler en Dreta de L'Eixample en Eixample por 4.200 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Piso turistico ¡este es el apartamento con ubicación inmejorable de barcelona que es...",4200,eixample 4 0/,110 m²,110 m²,3,2,,,Central Place VI,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital_eixample-62565916930_106700/,Apartamento en alquiler en Sagrada Família en Eixample por 3.700 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Piso temporal paula terrace apartment, relájate y desconecta en este alojamiento tran...",3700,eixample 0 0/,66 m²,66 m²,2,1,,,Paula Terrace,,,,,,,2026-05-26
